x	y	xdot	ydot	theta	thetadot	cl	cr
1.223715305328369141e+01	1.302858638763427734e+01	3.376936912536621094e+00	-5.668586254119873047e+00	-1.360124349594116211e-01	3.305442333221435547e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.229379653930664062e+01	1.293556118011474609e+01	3.398663520812988281e+00	-5.581124305725097656e+00	-1.304399371147155762e-01	3.343493640422821045e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.235077190399169922e+01	1.284397888183593750e+01	3.418602705001831055e+00	-5.494515895843505859e+00	-1.248098015785217285e-01	3.378093838691711426e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.240805053710937500e+01	1.275382614135742188e+01	3.436768293380737305e+00	-5.408790588378906250e+00	-1.191276237368583679e-01	3.409304320812225342e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.246560287475585938e+01	1.266508674621582031e+01	3.453176498413085938e+00	-5.323977947235107422e+00	-1.133989989757537842e-01	3.437187969684600830e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.252339935302734375e+01	1.257774543762207031e+01	3.467844247817993164e+00	-5.240101337432861328e+00	-1.076293066143989563e-01	3.461810350418090820e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.258141136169433594e+01	1.249178600311279297e+01	3.480791568756103516e+00	-5.157184123992919922e+00	-1.018239110708236694e-01	3.483234345912933350e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.263961124420166016e+01	1.240719223022460938e+01	3.492039203643798828e+00	-5.075245380401611328e+00	-9.598804265260696411e-02	3.501524031162261963e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.269797039031982422e+01	1.232394695281982422e+01	3.501609086990356445e+00	-4.994302749633789062e+00	-9.012680500745773315e-02	3.516742587089538574e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.275646114349365234e+01	1.224203395843505859e+01	3.509525775909423828e+00	-4.914371013641357422e+00	-8.424520492553710938e-02	3.528954088687896729e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.281505680084228516e+01	1.216143608093261719e+01	3.515813350677490234e+00	-4.835463047027587891e+00	-7.834811508655548096e-02	3.538221418857574463e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.287373065948486328e+01	1.208213520050048828e+01	3.520497560501098633e+00	-4.757589817047119141e+00	-7.244037836790084839e-02	3.544608056545257568e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.293245697021484375e+01	1.200411510467529297e+01	3.523605585098266602e+00	-4.680760860443115234e+00	-6.652669608592987061e-02	3.548178374767303467e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.299120903015136719e+01	1.192735862731933594e+01	3.525165319442749023e+00	-4.604981899261474609e+00	-6.061172485351562500e-02	3.548995256423950195e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.304996204376220703e+01	1.185184669494628906e+01	3.525205612182617188e+00	-4.530258178710937500e+00	-5.469976738095283508e-02	3.547119796276092529e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.310869121551513672e+01	1.177756309509277344e+01	3.523754596710205078e+00	-4.456593036651611328e+00	-4.879545420408248901e-02	3.542617857456207275e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.316737174987792969e+01	1.170448970794677734e+01	3.520842075347900391e+00	-4.383988857269287109e+00	-4.290287941694259644e-02	3.535549342632293701e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.322597980499267578e+01	1.163260841369628906e+01	3.516497850418090820e+00	-4.312446117401123047e+00	-3.702627867460250854e-02	3.525978326797485352e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.328449249267578125e+01	1.156190204620361328e+01	3.510753154754638672e+00	-4.241963386535644531e+00	-3.116973675787448883e-02	3.513965010643005371e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.334288692474365234e+01	1.149235343933105469e+01	3.503638505935668945e+00	-4.172537803649902344e+00	-2.533717267215251923e-02	3.499571681022644043e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.340114021301269531e+01	1.142394351959228516e+01	3.495184898376464844e+00	-4.104166030883789062e+00	-1.953249983489513397e-02	3.482860028743743896e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.345923042297363281e+01	1.135665607452392578e+01	3.485423326492309570e+00	-4.036843299865722656e+00	-1.375941094011068344e-02	3.463891744613647461e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.351713657379150391e+01	1.129047298431396484e+01	3.474385261535644531e+00	-3.970563650131225586e+00	-8.021563291549682617e-03	3.442725837230682373e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.357483863830566406e+01	1.122537803649902344e+01	3.462102413177490234e+00	-3.905320644378662109e+00	-2.322590444236993790e-03	3.419424593448638916e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.363231563568115234e+01	1.116135311126708984e+01	3.448606014251708984e+00	-3.841106653213500977e+00	3.334138309583067894e-03	3.394047617912292480e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.368954753875732422e+01	1.109838104248046875e+01	3.433927774429321289e+00	-3.777913808822631836e+00	8.945217356085777283e-03	3.366655409336090088e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.374651622772216797e+01	1.103644561767578125e+01	3.418098926544189453e+00	-3.715731859207153320e+00	1.450739149004220963e-02	3.337308466434478760e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.380320167541503906e+01	1.097552967071533203e+01	3.401151418685913086e+00	-3.654551744461059570e+00	2.001748979091644287e-02	3.306064307689666748e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.385958671569824219e+01	1.091561698913574219e+01	3.383116245269775391e+00	-3.594362258911132812e+00	2.547248080372810364e-02	3.272983431816101074e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.391565418243408203e+01	1.085669136047363281e+01	3.364025115966796875e+00	-3.535153150558471680e+00	3.086929209530353546e-02	3.238124847412109375e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.397138690948486328e+01	1.079873657226562500e+01	3.343908548355102539e+00	-3.476912021636962891e+00	3.620528057217597961e-02	3.201546967029571533e-01	0.000000000000000000e+00	0.000000000000000000e+00
